Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
1.5780000000000012,-0.0005035570498245943,0.1318079386638025,1.7396102776486626,-0.026784818749756828,-0.3305972345087697,0.11475078684620078,-0.008053965620608425,-0.007121878255672707,-0.07401320457616387
1.5800000000000012,-0.0005571266873241079,0.13114674419478495,1.739839779222355,-0.02690547678052818,-0.32922496172695387,0.11362366250203206,-0.008248189953138538,-0.007042179778004622,-0.07392776738059971
1.5820000000000012,-0.0006109376408851643,0.13048829427133105,1.740067026547359,-0.027024444251373764,-0.3278538436881693,0.11250225078398765,-0.008435932674865981,-0.006963069708904507,-0.07384151022512182
1.5840000000000012,-0.0006649865293879118,0.12983258658395472,1.740292031048927,-0.027141740619681956,-0.3264838977732137,0.11138655306272006,-0.008617213581780284,-0.006884556419413815,-0.07375443639452856
1.5860000000000012,-0.0007192700106272757,0.12917961878840828,1.7405148041550524,-0.027257385545292473,-0.32511514033982153,0.11027658333868273,-0.008792052748400479,-0.006806646223967375,-0.07366654900890532
1.5880000000000012,-0.0007737847817178606,0.12852938850772863,1.74073535732173,-0.027371398798797335,-0.3237475873105033,0.10917236039635203,-0.008960470609568876,-0.006729343272103065,-0.07357785086630375
1.5900000000000012,-0.0008285275793154553,0.12788189333310762,1.7409537020425225,-0.027483800159163015,-0.32238125490795455,0.10807389795272643,-0.009122487909158337,-0.00665264999975293,-0.07348834462992218
1.5920000000000012,-0.0008834951796337814,0.12723713082329172,1.741169849838428,-0.02759460936554499,-0.3210161598718112,0.10698120173795425,-0.00927812564059981,-0.006576567661578612,-0.07339803335752464
1.5940000000000012,-0.0009386843983648713,0.12659509850354808,1.7413838122419039,-0.02770384608951204,-0.31965231954696366,0.10589426816790862,-0.009427405258671917,-0.006501095357150559,-0.07330692093632271
1.5960000000000012,-0.0009940920905438953,0.12595579386445416,1.7415956007782396,-0.027811529921015772,-0.3182897515619426,0.10481308847688682,-0.009570348873269107,-0.006426228564954914,-0.0732150123320058
1.5980000000000012,-0.001049715150385927,0.12531921436133028,1.7418052269551934,-0.027917680383802573,-0.31692847275007613,0.10373766313114194,-0.009706978739957385,-0.006351962134130552,-0.07312231260611901
1.6000000000000012,-0.0011055505111535321,0.12468535741583013,1.7420127022814555,-0.028022316847861512,-0.31556850008579657,0.10266798908951834,-0.009837317295947601,-0.006278291099782797,-0.07302882650215019
1.6020000000000012,-0.001161595144849255,0.12405422041565854,1.7422180382596346,-0.028125458287767354,-0.31420985392248807,0.10160401565278038,-0.009961387148217487,-0.006205211612214489,-0.07293455810586291
1.6040000000000012,-0.0012178460614247898,0.12342580070781356,1.74242124629094,-0.028227124103706855,-0.31285254749845537,0.10054578790001882,-0.010079210768037531,-0.006132726986927432,-0.07283950738706439
1.6060000000000012,-0.0012743003096322035,0.12280009561281664,1.74262233786674,-0.028327333618518708,-0.311496595240017,0.09949333453146265,-0.010190811011097464,-0.006060841248386612,-0.0727436710865082
1.6080000000000012,-0.001330954976869241,0.1221771024223366,1.7428213245358029,-0.028426106020193798,-0.3101420138561044,0.09844665360945637,-0.010296210824092239,-0.005989557063521238,-0.07264704649407731
1.6100000000000012,-0.0013878071889096286,0.1215568183946244,1.7430182178430218,-0.028523460524049877,-0.3087888198397495,0.09740574657338445,-0.010395433321028677,-0.005918877750947271,-0.07254963292229497
1.6120000000000012,-0.0014448541099577284,0.1209392407549449,1.7432130293361685,-0.028619416421398786,-0.307437028888174,0.09637062571889536,-0.010488501932005167,-0.005848804967101019,-0.07245143068785033
1.6140000000000012,-0.001502092942800526,0.12032436669716855,1.7434057705876063,-0.02871399307841557,-0.3060866554029485,0.09534132089360518,-0.010575440395294443,-0.005779338741726415,-0.07235244056140369
1.6160000000000012,-0.0015595209289573572,0.11971219338636264,1.7435964532293935,-0.028807209723427103,-0.30473771504167213,0.09431784431330734,-0.010656272615797314,-0.005710473101940856,-0.07225266803416086
1.6180000000000012,-0.0016171353484042115,0.1191027179562793,1.7437850889180202,-0.02889908539363216,-0.3033902238235498,0.09330020162100212,-0.010731022949458631,-0.005642200235467877,-0.07215211997224079
1.6200000000000012,-0.0016749335191914758,0.1184959375086322,1.7439716893212622,-0.028989638630505944,-0.3020442021280055,0.09228833622902993,-0.010799716077365181,-0.00557451123236888,-0.07205080326335012
1.6220000000000012,-0.0017329127964524878,0.1178918491043762,1.7441562659937202,-0.029078888032317302,-0.30069966629043815,0.09128224532113029,-0.010862376981539069,-0.005507399663117791,-0.07194872354125581
1.6240000000000012,-0.0017910705725171223,0.11729044977179531,1.7443388304843626,-0.029166852105300206,-0.2993566313755233,0.09028194203254863,-0.010919030265675183,-0.00544086101406951,-0.07184589015231307
1.6260000000000012,-0.0018494042767277228,0.11669173650904427,1.7445193943684276,-0.029253549221173458,-0.29801511224201094,0.08928743979579956,-0.010969700461541549,-0.005374888916547728,-0.07174231896547167
1.6280000000000012,-0.0019079113751700697,0.11609570628456024,1.7446979692480191,-0.029338997600624087,-0.2966751231104005,0.0882987566677354,-0.011014412596284641,-0.005309476519728296,-0.07163802564250273
1.6300000000000012,-0.0019665893703713177,0.11550235603833944,1.7448745667613546,-0.029423215336844978,-0.2953366770142208,0.08731592305720295,-0.011053191963770444,-0.005244618755939435,-0.07153302282291452
1.6320000000000012,-0.0020254358010450076,0.114911682684311,1.745049198607469,-0.02950622026532224,-0.2939997884380763,0.08633894579968418,-0.01108606388857937,-0.005180312655400827,-0.07142732004794133
1.6340000000000012,-0.002084448241575652,0.11432368310743485,1.7452218764990683,-0.029588030008295924,-0.2926644733835378,0.08536780790778983,-0.011113053991047344,-0.005116553632579704,-0.07132092550622159
1.6360000000000012,-0.0021436243015922436,0.11373835416066777,1.745392612114884,-0.029668662078974905,-0.2913307472556484,0.08440249835433138,-0.011134188148107856,-0.005053336443906044,-0.07121384605213521
1.6380000000000012,-0.0022029616257501932,0.11315569266615648,1.7455614171115925,-0.02974813409401799,-0.2899986210875209,0.08344306535187108,-0.011149492413080638,-0.004990655569683784,-0.07110608807552155
1.6400000000000012,-0.0022624578939382293,0.11257569542398144,1.7457283032422963,-0.029826463457017303,-0.28866810660095044,0.08248954584549016,-0.011158992968638752,-0.004928506526464538,-0.07099765644688305
1.6420000000000012,-0.002322110820852264,0.11199835921077954,1.7458932823339872,-0.029903667434412747,-0.287339215303839,0.08154197853202395,-0.011162716245944925,-0.004866885374635704,-0.07088855384886039
1.6440000000000012,-0.0023819181557210895,0.11142368078017185,1.7460563662910513,-0.029979763119544693,-0.28601195932770496,0.08060039266953939,-0.011160688793139565,-0.0048057888239533076,-0.0707787804492063
1.6460000000000012,-0.0024418776819601787,0.11085165686151645,1.7462175670763904,-0.03005476756531569,-0.2846863493841388,0.07966483749492734,-0.01115293719992737,-0.0047452123803506975,-0.07066833729793406
1.6480000000000012,-0.00250198721709081,0.11028228416274817,1.7463768967513802,-0.030128697577056936,-0.28336239797216867,0.07873533685014966,-0.011139488702640608,-0.0046851516677059064,-0.07055722431029973
1.6500000000000012,-0.002562244612244924,0.10971555936680383,1.7465343674250804,-0.03020156974974605,-0.2820401188464656,0.07781189685098183,-0.01112037058779658,-0.004625601357049872,-0.07044544148820266
1.6520000000000012,-0.002622647751744416,0.1091514791291109,1.7466899912187823,-0.030273400530914808,-0.2807195255920934,0.07689452594719512,-0.011095610309728452,-0.0045665552323810865,-0.07033298970049966
1.6540000000000012,-0.0026831945528062455,0.1085900400779267,1.7468437802706767,-0.030344206411613797,-0.2794006277193507,0.07598329011213917,-0.011065235563675679,-0.004508006866731911,-0.0702198692206524
1.6560000000000012,-0.002743882965629473,0.10803123882248801,1.746995746850901,-0.030414003611149456,-0.27808343632641985,0.07507823292791722,-0.01102927436228338,-0.0044499500936694344,-0.07010608248962963
1.6580000000000013,-0.002804710972851772,0.10747507194983517,1.747145903316757,-0.030482808036600032,-0.27676796499091055,0.07417936218026495,-0.010987754837064873,-0.004392378559921048,-0.06999163182760178
1.6600000000000013,-0.002865676588924972,0.10692153601985335,1.7472942620411174,-0.03055063538357008,-0.27545422787872925,0.07328667662195057,-0.010940705228254253,-0.0043352858473273284,-0.06987651991564912
1.6620000000000013,-0.002926777859692112,0.10637062756409589,1.7474408353943613,-0.030617501157441274,-0.27414223931824544,0.0724001719028015,-0.01088815392485539,-0.004278665812122535,-0.06976074944073733
1.6640000000000013,-0.0029880128620069944,0.1058223430854594,1.747585635738167,-0.03068342068409456,-0.27283201368863286,0.07151984214926767,-0.010830129507674749,-0.004222512754606656,-0.06964432294903529
1.6660000000000013,-0.0030493797033751837,0.10527667905808213,1.7477286754224655,-0.030748409329095065,-0.27152356116996423,0.0706457408836293,-0.01076666072471992,-0.004166821503886796,-0.06952724315998439
1.6680000000000013,-0.003110876522033374,0.1047336319357422,1.7478699669042328,-0.030812482572142058,-0.2702168861964928,0.06977800358197911,-0.010697776776109563,-0.004111585673391187,-0.06940951089475744
1.6700000000000013,-0.003172501487177658,0.10419319816334921,1.7480095229113968,-0.03087565524881935,-0.26891200238437707,0.06891663416524153,-0.010623507566719634,-0.004056796170826906,-0.06929112372720436
1.6720000000000013,-0.0032342527976752964,0.10365537415858045,1.7481473561797272,-0.03093794190832374,-0.26760892451759927,0.0680616204010242,-0.01054388306860119,-0.004002440713080314,-0.06917208525549833
1.6740000000000013,-0.0032961286814919438,0.10312015630954526,1.7482834794205293,-0.03099935680843882,-0.26630766729333205,0.06721295026738452,-0.010458933339782215,-0.003948506855205154,-0.06905240183654204
1.6760000000000013,-0.0033581273951088213,0.10258754097495859,1.748417905321064,-0.031059913921454047,-0.265008245050746,0.06637061512504594,-0.010368688533513618,-0.0038949824954543364,-0.06893207806586782
